ice_sheet,melt_season,basin,quality_summary,max_depth,length_water_surfaces,surface_elevation,n_photons_where_water,lon,lat,date_time,lon_min,lon_max,lat_min,lat_max,cycle_number,rgt,gtx,beam_strength,beam_number,detection_quality,lake_quality,granule_id,lake_id,file_name,main_region,basin_name,depth_95th_pctl
GrIS,2019,GRE_2000_CW,6.17407089095564,9.845655609829516,1762.0,1398.7546912231428,39725,-49.959884758237145,71.0186893671957,2019-08-18T16:33:51Z,-49.96440261316041,-49.95536791660122,71.00732690601724,71.03004139481469,4,788,gt3l,strong,5,0.5196130909108708,11.78182549804096,ATL03_20190818163128_07880405_006_02.h5,simplified_GRE_2000_CW_ATL03_20190818163128_07880405_006_02_gt3l_0011,data/lakes/lake_09382593_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190818163128_07880405_006_02_gt3l_0011.h5,,CW,9.827328053133868
GrIS,2019,GRE_2000_CW,7.688565916878169,2.85063887152021,1152.0,1444.4564357910149,2835,-47.69264718206824,69.10698551722115,2019-08-10T04:05:44Z,-47.6960586122373,-47.68924572850396,69.09689528639785,69.11711670086821,4,658,gt3r,weak,6,0.1842279375025397,41.63171943358398,ATL03_20190810040312_06580403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt3r_0013,data/lakes/lake_09391815_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt3r_0013.h5,,CW,2.8429242782624575
GrIS,2019,GRE_2000_CW,5.928676771957343,5.004058699654415,422.0,890.2031055907961,11098,-49.50310341960993,69.43578421616955,2019-06-13T19:38:50Z,-49.50470317291514,-49.50150602980209,69.43133988232215,69.44019901534524,3,1169,gt3l,strong,5,0.5650712074852856,10.39172524837808,ATL03_20190613193602_11690305_006_02.h5,simplified_GRE_2000_CW_ATL03_20190613193602_11690305_006_02_gt3l_0011,data/lakes/lake_09407132_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190613193602_11690305_006_02_gt3l_0011.h5,,CW,4.993857679509317
GrIS,2020,GRE_2000_CW,5.883461365771983,3.330607359310379,2169.0,1229.1058858642557,30195,-49.11766541150335,69.73281881191534,2020-07-13T12:00:45Z,-49.12223812549572,-49.11307869166301,69.72018440357218,69.74544075583047,8,277,gt1l,strong,1,0.3876396875981538,15.077263271448595,ATL03_20200713115804_02770803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt1l_0004,data/lakes/lake_09411654_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt1l_0004.h5,,CW,3.3233628889533318
GrIS,2019,GRE_2000_CW,4.764166773994148,25.2779872745507,1803.0,1284.6100493164054,24774,-49.32596527232867,70.41135412647068,2019-08-14T16:42:18Z,-49.330021910793576,-49.32190991607784,70.40062274759282,70.42208918418638,4,727,gt2l,strong,3,0.5830332970515086,8.071205805961373,ATL03_20190814163946_07270405_006_02.h5,simplified_GRE_2000_CW_ATL03_20190814163946_07270405_006_02_gt2l_0007,data/lakes/lake_09421694_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190814163946_07270405_006_02_gt2l_0007.h5,,CW,23.755643567377756
GrIS,2019,GRE_2000_CW,5.635839119748049,3.778115340521522,1163.0,1407.9128049316396,11310,-47.849500146791605,69.07587931293882,2019-07-12T05:29:28Z,-47.85226925367799,-47.846737897432334,69.06767329710219,69.0840906518057,4,216,gt3l,strong,5,0.5076198560796912,11.00226093333505,ATL03_20190712052659_02160403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190712052659_02160403_006_02_gt3l_0014,data/lakes/lake_09436416_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190712052659_02160403_006_02_gt3l_0014.h5,,CW,3.5858181058513225
GrIS,2019,GRE_2000_CW,5.544621799058801,4.460750279475217,816.0,741.4338447265378,16288,-50.03971611663027,68.65110545750063,2019-05-23T08:00:52Z,-50.0420845913148,-50.037369762951656,68.64415942021282,68.65807058802493,3,841,gt1l,strong,1,0.3658281676611793,15.05594131281006,ATL03_20190523075828_08410303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190523075828_08410303_006_02_gt1l_0004,data/lakes/lake_09445538_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190523075828_08410303_006_02_gt1l_0004.h5,,CW,4.482338036044999
GrIS,2020,GRE_2000_CW,5.068348163456548,11.33833318445342,616.0,878.4950106200923,11882,-49.62959754328684,69.45331412580165,2020-07-17T11:52:22Z,-49.63142045191369,-49.62776981226361,69.44825000425773,69.45837342246931,8,338,gt3l,strong,5,0.4817674790652158,10.42010188041702,ATL03_20200717114945_03380803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200717114945_03380803_006_01_gt3l_0019,data/lakes/lake_09493165_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200717114945_03380803_006_01_gt3l_0019.h5,,CW,11.32251383915438
GrIS,2019,GRE_2000_CW,4.965417875167075,10.83286162954311,792.0,1193.5920908203111,1081,-48.49107692938705,68.91714217258476,2019-08-14T03:57:21Z,-48.49342047645186,-48.4887366676186,68.91018980479873,68.92408753383255,4,719,gt2l,strong,3,0.3452211241112028,14.282880129798665,ATL03_20190814035453_07190403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190814035453_07190403_006_02_gt2l_0008,data/lakes/lake_09503458_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190814035453_07190403_006_02_gt2l_0008.h5,,CW,10.547238744220556
GrIS,2019,GRE_2000_CW,4.920613697347478,8.3665111431698,637.0,1350.5501181640602,4084,-50.09358806748446,70.97611551271166,2019-07-20T05:13:22Z,-50.09689211645669,-50.09028405052586,70.9678334097816,70.98439933679808,4,338,gt3l,strong,5,0.3281517099002863,14.894478480876494,ATL03_20190720051023_03380403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190720051023_03380403_006_02_gt3l_0002,data/lakes/lake_09507939_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190720051023_03380403_006_02_gt3l_0002.h5,,CW,8.375300966313901
GrIS,2019,GRE_2000_CW,4.882376215568336,4.77669107885272,898.0,1355.6624262695298,9489,-50.01323024194784,70.96125626024809,2019-08-18T03:49:36Z,-50.01596481189621,-50.01049196800952,70.95431211667628,70.96819560767938,4,780,gt2l,strong,3,0.3402958784327118,14.2470228550099,ATL03_20190818034635_07800403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190818034635_07800403_006_02_gt2l_0008,data/lakes/lake_09511762_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190818034635_07800403_006_02_gt2l_0008.h5,,CW,4.769821108469355
GrIS,2019,GRE_2000_CW,4.802387012057594,20.658904045151345,1622.0,1355.6125517578107,2342,-50.10831576149863,70.9809501174796,2019-08-18T03:49:36Z,-50.11235056213072,-50.10428208470332,70.97085334009226,70.99104228309415,4,780,gt1r,weak,2,0.1764327725650793,27.117816531908534,ATL03_20190818034635_07800403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190818034635_07800403_006_02_gt1r_0003,data/lakes/lake_09519761_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190818034635_07800403_006_02_gt1r_0003.h5,,CW,20.38428518415003
GrIS,2020,GRE_2000_CW,4.601790846896711,6.650243297794121,350.0,1012.856607910132,2950,-50.02058794517818,70.63278464709794,2020-08-15T23:13:09Z,-50.02228746448763,-50.01888997292387,70.62836430924362,70.63720388987821,8,788,gt2l,strong,3,0.3525477858524411,12.952586076833192,ATL03_20200815231040_07880805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200815231040_07880805_006_01_gt2l_0002,data/lakes/lake_09539821_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200815231040_07880805_006_01_gt2l_0002.h5,,CW,6.635310116736233
GrIS,2019,GRE_2000_CW,4.563149487896662,7.867201520158373,527.0,1058.2928823242164,12793,-49.73236684257968,70.47885795499079,2019-06-17T19:30:14Z,-49.734348424017206,-49.73038630994142,70.47380825273022,70.48392369687342,3,1230,gt1l,strong,1,0.5254313073068524,8.584413319700861,ATL03_20190617192743_12300305_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617192743_12300305_006_02_gt1l_0000,data/lakes/lake_09543685_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617192743_12300305_006_02_gt1l_0000.h5,,CW,7.873408044020776
GrIS,2020,GRE_2000_CW,4.18059244057453,5.625780015424551,772.0,1223.7592246093734,4584,-49.11508274609106,69.96623727822309,2020-07-13T12:00:49Z,-49.11760852849361,-49.11255226367926,69.95929307818334,69.9731792489352,8,277,gt2r,weak,4,0.4444522765230826,9.3059556038777,ATL03_20200713115804_02770803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt2r_0027,data/lakes/lake_09554556_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt2r_0027.h5,,CW,5.625029986671116
GrIS,2020,GRE_2000_CW,4.417371731877814,4.302678555443033,507.0,1269.3388762207012,4003,-48.66088417873125,68.61112621168493,2020-07-06T01:02:35Z,-48.66274567973039,-48.659029717979934,68.60542750665591,68.61680545199638,8,163,gt2l,strong,3,0.3887072461253428,11.263971565216895,ATL03_20200706005932_01630805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt2l_0016,data/lakes/lake_09558263_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt2l_0016.h5,,CW,4.296733626031942
GrIS,2019,GRE_2000_CW,4.377501143709004,5.943191398096123,755.0,1083.882481445312,2080,-49.20380082287658,69.48820819668359,2019-06-17T06:45:27Z,-49.20599503999999,-49.20157117926527,69.4818508964776,69.4944688209059,3,1222,gt2r,weak,4,0.2541154792201041,17.125746734027977,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt2r_0029,data/lakes/lake_09562250_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt2r_0029.h5,,CW,5.936904014861706
GrIS,2019,GRE_2000_CW,4.322922503112021,6.23282526505132,1568.0,1444.4765676269508,17076,-47.69490430708767,69.10717625355488,2019-08-10T04:05:43Z,-47.698314181740926,-47.69150229499634,69.09706375714752,69.11728957847872,4,658,gt3l,strong,5,0.2719569577374365,15.795028348574146,ATL03_20190810040312_06580403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt3l_0009,data/lakes/lake_09567708_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190810040312_06580403_006_02_gt3l_0009.h5,,CW,6.171299882493575
GrIS,2019,GRE_2000_CW,4.242859524762311,12.668627910581485,433.0,863.951566650366,2886,-49.898316330092086,70.43759181487832,2019-08-18T03:49:27Z,-49.90000610912491,-49.89664567927466,70.43318484982441,70.44201967490709,4,780,gt1l,strong,1,0.4439164194436858,9.45757382063299,ATL03_20190818034635_07800403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190818034635_07800403_006_02_gt1l_0000,data/lakes/lake_09575714_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190818034635_07800403_006_02_gt1l_0000.h5,,CW,12.670051296364512
GrIS,2019,GRE_2000_CW,4.211290131955442,11.351761681828563,1710.0,1246.6659809570297,4022,-48.77500259389086,68.45314798344526,2019-06-17T06:45:11Z,-48.7784523293455,-48.7715446447821,68.44238886722299,68.46387897431507,3,1222,gt3r,weak,6,0.3529674389646199,11.830762896088531,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt3r_0039,data/lakes/lake_09578871_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt3r_0039.h5,,CW,11.333595626551984
GrIS,2019,GRE_2000_CW,4.051527304193274,3.939936921873557,808.0,1314.3058936767557,1914,-48.283085828568325,68.8355213567798,2019-06-13T06:53:37Z,-48.28542691096078,-48.28072956065174,68.82855003210022,68.84243750881097,3,1161,gt1r,weak,2,0.4296975755769648,9.328568483470002,ATL03_20190613065109_11610303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190613065109_11610303_006_02_gt1r_0004,data/lakes/lake_09594847_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190613065109_11610303_006_02_gt1r_0004.h5,,CW,3.983686413789315
GrIS,2020,GRE_2000_CW,3.594012052255612,3.505173317276732,650.0,1200.8747282714828,5636,-48.57385501225679,68.87334582954392,2020-07-06T01:02:31Z,-48.57598348768987,-48.571740444702776,68.86703330960326,68.87966722762711,8,163,gt2l,strong,3,0.4989590230396076,7.102876103133006,ATL03_20200706005932_01630805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt2l_0011,data/lakes/lake_09640599_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt2l_0011.h5,,CW,3.500067958100487
GrIS,2019,GRE_2000_CW,3.351318651910334,11.713070381450084,1115.0,1146.445625976562,3565,-49.12280578632799,69.53336669128566,2019-07-12T18:14:38Z,-49.12546036591457,-49.12016464671285,69.52577300880617,69.5409351645965,4,224,gt3r,weak,6,0.4929653038353292,6.69814714010459,ATL03_20190712181153_02240405_006_02.h5,simplified_GRE_2000_CW_ATL03_20190712181153_02240405_006_02_gt3r_0002,data/lakes/lake_09664868_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190712181153_02240405_006_02_gt3r_0002.h5,,CW,11.697572640492114
GrIS,2020,GRE_2000_CW,3.287012477429516,13.35468639166854,773.0,999.9522773437257,7475,-50.21811823803843,70.79988631490588,2020-07-18T00:37:05Z,-50.220572601199066,-50.2156540247064,70.79356827648013,70.80621311348511,8,346,gt2r,weak,4,0.3920418737318269,8.284126432406527,ATL03_20200718003439_03460805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200718003439_03460805_006_01_gt2r_0011,data/lakes/lake_09671299_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200718003439_03460805_006_01_gt2r_0011.h5,,CW,13.389049924752841
GrIS,2019,GRE_2000_CW,8.045932657881218,4.03518437419185,1496.0,1619.4407388915995,21355,-47.55999627143464,68.55872019659448,2019-08-02T17:07:47Z,-47.56312878481474,-47.55685952564394,68.54924512732029,68.56820882906904,4,544,gt1l,strong,1,0.4795515732777721,16.677684256242202,ATL03_20190802170446_05440405_006_02.h5,simplified_GRE_2000_CW_ATL03_20190802170446_05440405_006_02_gt1l_0001,data/lakes/lake_09684014_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190802170446_05440405_006_02_gt1l_0001.h5,,CW,4.075803473575988
GrIS,2020,GRE_2000_CW,3.0562211838550306,8.392135449110402,423.0,1188.1645351562488,7535,-50.26476142577937,70.94669250449303,2020-07-17T11:52:46Z,-50.26675191206616,-50.26277223368939,70.94163618142801,70.9517427575964,8,338,gt2r,weak,4,0.4115897812146238,7.325225481986834,ATL03_20200717114945_03380803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200717114945_03380803_006_01_gt2r_0014,data/lakes/lake_09694378_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200717114945_03380803_006_01_gt2r_0014.h5,,CW,8.375809339575781
GrIS,2020,GRE_2000_CW,2.8391382800909497,12.59732965180534,1827.0,1277.392462158201,5506,-48.5602155112733,68.67964005533993,2020-07-06T01:02:34Z,-48.56379017277205,-48.55665129876706,68.66888150762712,68.69035678060594,8,163,gt1r,weak,2,0.416034226803771,6.724126131739453,ATL03_20200706005932_01630805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt1r_0007,data/lakes/lake_09716086_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200706005932_01630805_006_01_gt1r_0007.h5,,CW,12.746813006019092
GrIS,2020,GRE_2000_CW,2.721078518152716,3.677712480261866,623.0,917.3354707031008,31215,-50.85962470091412,71.76293070616771,2020-06-18T13:16:55Z,-50.86196046646368,-50.857319861112494,71.75741292563183,71.7685036205989,7,1283,gt2l,strong,3,0.3633721844365291,7.388200122887419,ATL03_20200618131341_12830703_006_01.h5,simplified_GRE_2000_CW_ATL03_20200618131341_12830703_006_01_gt2l_0013,data/lakes/lake_09727892_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200618131341_12830703_006_01_gt2l_0013.h5,,CW,3.622961296297497
GrIS,2019,GRE_2000_CW,2.6972317679085487,2.591507894506286,730.0,1163.0097130126935,15800,-48.90374693231851,68.84136987008526,2019-06-17T06:45:16Z,-48.90564094286098,-48.90187599890499,68.83573136485097,68.84709511771264,3,1222,gt3l,strong,5,0.1856443897855306,14.42824127145289,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt3l_0033,data/lakes/lake_09730277_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt3l_0033.h5,,CW,2.5930800337530577
GrIS,2019,GRE_2000_CW,2.522929135608778,5.729682954735194,893.0,741.4007788696046,8751,-50.03781225089827,68.65216350156084,2019-05-23T08:00:53Z,-50.04015604192312,-50.03546040364173,68.64521322006152,68.65911210023513,3,841,gt1r,weak,2,0.2572800921765251,9.705776484691889,ATL03_20190523075828_08410303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190523075828_08410303_006_02_gt1r_0010,data/lakes/lake_09747707_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190523075828_08410303_006_02_gt1r_0010.h5,,CW,5.768395673081425
GrIS,2019,GRE_2000_CW,2.444101208230373,9.708463801490392,1494.0,1233.3282674560537,5458,-48.84893043010095,68.43603517731066,2019-06-17T06:45:10Z,-48.8520056444431,-48.84585495909776,68.42654572190416,68.44550825863722,3,1222,gt2r,weak,4,0.3583147336633409,6.720911253440558,ATL03_20190617064249_12220303_006_02.h5,simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt2r_0024,data/lakes/lake_09755590_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190617064249_12220303_006_02_gt2r_0024.h5,,CW,9.791520957764272
AIS,2018-19,ANT_1000_East_B-C,2.4209626358079364,5.383477007997954,959.0,69.13490406799707,15803,67.85854611024628,-71.64274351030278,2019-01-02T18:48:55Z,67.85563062265253,67.861455660126,-71.64964476025172,-71.63585145248604,2,81,gt2l,strong,3,0.4213871595541141,5.645085321338162,ATL03_20190102184312_00810210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt2l_0054,data/lakes/lake_09757904_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190102184312_00810210_006_02_gt2l_0054.h5,AIS_East,B-C,5.440137742203915
GrIS,2019,GRE_2000_CW,7.006559872471448,2.680002655136808,597.0,1398.731273315428,7606,-49.94739299190666,71.02176218487847,2019-08-18T03:49:36Z,-49.95036356532693,-49.944402138907655,71.0141841850299,71.02933543408966,4,780,gt3l,strong,5,0.3795528518191899,18.359551135971337,ATL03_20190818034635_07800403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190818034635_07800403_006_02_gt3l_0020,data/lakes/lake_09776261_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190818034635_07800403_006_02_gt3l_0020.h5,,CW,2.6533387179476917
AIS,2018-19,ANT_1000_East_B-C,2.2194101856575053,7.181449140792926,436.0,87.09636085510641,11706,69.2702667196084,-72.35233476689228,2019-01-23T17:41:49Z,69.26798378630284,69.2725623951433,-72.35734825930592,-72.34731082036384,2,401,gt3l,strong,5,0.3483725131635375,6.270613052600808,ATL03_20190123173555_04010210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190123173555_04010210_006_02_gt3l_0022,data/lakes/lake_09778059_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190123173555_04010210_006_02_gt3l_0022.h5,AIS_East,B-C,7.168544238134265
GrIS,2020,GRE_2000_CW,2.1142129008658266,9.450359018161926,1109.0,1206.4117929687484,10989,-48.55736822640547,68.87270686344789,2020-08-11T10:36:34Z,-48.560137406786026,-48.55458169538477,68.86448719223529,68.88091433347878,8,719,gt1l,strong,1,0.3002086771167607,6.942243078179873,ATL03_20200811103406_07190803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200811103406_07190803_006_01_gt1l_0000,data/lakes/lake_09788579_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200811103406_07190803_006_01_gt1l_0000.h5,,CW,9.43884984402877
GrIS,2019,GRE_2000_CW,1.9648558973333687,4.213880470823692,549.0,890.1943388671633,11795,-49.50549971076001,69.43557372242341,2019-06-13T19:38:51Z,-49.507294546374375,-49.50370843542993,69.43051588558203,69.44061945030334,3,1169,gt3r,weak,6,0.2785343919196202,6.954013487014912,ATL03_20190613193602_11690305_006_02.h5,simplified_GRE_2000_CW_ATL03_20190613193602_11690305_006_02_gt3r_0013,data/lakes/lake_09803514_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190613193602_11690305_006_02_gt3r_0013.h5,,CW,4.218994394010022
GrIS,2020,GRE_2000_CW,1.948571813484249,7.540442496958775,385.0,1012.8733254394288,1359,-50.02283852040945,70.63316684885366,2020-08-15T23:13:09Z,-50.024535549811766,-50.021147103784045,70.62874340186697,70.63757655103964,8,788,gt2r,weak,4,0.1829850269455903,10.548222774182898,ATL03_20200815231040_07880805_006_01.h5,simplified_GRE_2000_CW_ATL03_20200815231040_07880805_006_01_gt2r_0004,data/lakes/lake_09805143_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200815231040_07880805_006_01_gt2r_0004.h5,,CW,7.526839611150439
GrIS,2020,GRE_2000_CW,1.9473739839657245,3.3813091338556927,383.0,1367.9063134765606,8808,-48.54964592019476,68.30543154505331,2020-07-13T12:00:23Z,-48.55126653848957,-48.54801057319754,68.30036719894201,68.31048083029424,8,277,gt2l,strong,3,0.336052834291846,5.69467226142172,ATL03_20200713115804_02770803_006_01.h5,simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt2l_0012,data/lakes/lake_09805263_GrIS_2020_simplified_GRE_2000_CW_ATL03_20200713115804_02770803_006_01_gt2l_0012.h5,,CW,3.418973405899635
GrIS,2019,GRE_2000_CW,1.884498619201132,3.948081530314184,962.0,1483.915816406248,7942,-47.81376656432805,68.72549389389488,2019-07-12T05:29:23Z,-47.81606622122494,-47.81145830892071,68.71854885446429,68.73244081756279,4,216,gt2l,strong,3,0.2402734376460245,7.742815292068926,ATL03_20190712052659_02160403_006_02.h5,simplified_GRE_2000_CW_ATL03_20190712052659_02160403_006_02_gt2l_0006,data/lakes/lake_09811550_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190712052659_02160403_006_02_gt2l_0006.h5,,CW,3.970733817153675
GrIS,2019,GRE_2000_CW,1.8662665625617,3.590275840606948,749.0,1150.9370795898417,11833,-48.99475461155505,68.62936952299626,2019-06-09T19:47:23Z,-48.99682382575183,-48.992688629482366,68.6230600352699,68.63570320422686,3,1108,gt3l,strong,5,0.3060569501070677,5.997576239149136,ATL03_20190609194422_11080305_006_02.h5,simplified_GRE_2000_CW_ATL03_20190609194422_11080305_006_02_gt3l_0009,data/lakes/lake_09813373_GrIS_2019_simplified_GRE_2000_CW_ATL03_20190609194422_11080305_006_02_gt3l_0009.h5,,CW,3.6132231497673275
AIS,2018-19,ANT_1000_East_B-C,2.5427432072000062,2.4881053938659097,1298.0,53.50987058639343,30374,71.51292035790286,-70.95628135025898,2019-01-15T17:57:57Z,71.5095039246393,71.51633964002707,-70.96506509757688,-70.9474861291239,2,279,gt2l,strong,3,0.2362943647462943,10.660458064031088,ATL03_20190115175225_02790210_006_02.h5,simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2l_0009,data/lakes/lake_09813379_AIS_2018-19_simplified_ANT_1000_East_B-C_ATL03_20190115175225_02790210_006_02_gt2l_0009.h5,AIS_East,B-C,2.4955148554234072
